created_at,screen_name,text,retweet_count,followers_count,group,joy,trust,anticipation,sadness,fear,anger,surprise,disgust,positive,negative,sentiment_score
2021-07-19T19:05:02Z,CDCgov,see the latest data on the impact of covid19 on pregnant women including information on age race and ethnicity and illness severity on cdcs covid data tracker,72,4421210,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-07-19T18:08:03Z,CDCgov,adults with substance use disorder might be more likely to get severely ill from covid19 join cdcs dr kristie clark at and for a webinar on covid19 and sud on july 22 at 3pm edt register here,45,4421210,medical,0,0,0,1,2,1,0,1,2,2,0
2021-07-19T17:35:02Z,CDCgov,you may be fully vaccinated against covid19 but children too young to get vaccinated still need to be protected if your child is 2 years and older make sure your child wears a mask in public settings see more ways to help protect family members,579,4421210,medical,2,1,3,0,0,0,0,0,4,0,1
2021-07-19T16:54:41Z,CDCgov,backyard pool owners make sure you know how to safely use pool chemicals to help keep everyone safe and healthy this summer,27,4421210,medical,1,1,0,0,0,0,0,0,4,0,1
2021-07-19T15:46:05Z,CDCgov,hcps due to the covid19 pandemic there has been a decline in wellchild visits and routine childhood vaccinations to prevent vaccinepreventable diseases assess the status of all patients to ensure theyre caught up on their routine vaccinations more,91,4421210,medical,1,2,0,1,2,0,0,0,4,2,0.3333333333333333
2021-07-19T15:22:01Z,CDCgov,recommended childhood vaccinations are an important part of childrens safe return to school check with your childs doctor to make sure theyre protected against vaccinepreventable diseases,175,4421210,medical,2,4,0,0,0,0,0,0,3,0,1
2021-07-19T14:45:04Z,CDCgov,join todays cdc covid19 partner update call covid19 and returning to school at 300 pm edt retweet and register vaccination fall2021 school,43,4421210,medical,0,2,0,0,0,0,0,0,2,0,1
2021-07-17T15:00:20Z,CDCgov,when in doubt stay out you cant tell for sure if a cyanobacterial bloom is harmful just by looking at it protect yourself and your pets by not swimming in bodies of water that smell bad or look discolored more tips,124,4421210,medical,1,2,1,4,3,3,0,4,2,5,-0.42857142857142855
2021-07-16T18:56:10Z,CDCgov,systemic health and social inequities have put some rural residents at increased risk of getting very sick from covid19 vaccination differences between urban and rural areas could hinder efforts to reduce covid19 nationally more,49,4421210,medical,0,0,1,1,1,0,0,1,0,2,-1
2021-07-16T17:49:00Z,CDCgov,if your covid19 vaccine requires 2 doses get your second dose as close to the recommended time frame as possible  you shouldnt get your second dose earlier than recommended if needed you may wait longer up to 6 weeks 42 days more,162,4421210,medical,0,0,2,0,0,0,0,0,1,1,0
2021-07-15T21:14:27Z,CDCgov,as of july 12 national forecasts predict 8003900 new covid19 deaths will be reported during the week ending august 7 that would bring the projected total number of us deaths to 611000619000 more,45,4421210,medical,0,0,1,0,0,0,0,0,1,0,1
2021-07-15T21:14:26Z,CDCgov,as of july 12 national forecasts predict 54000383000 new covid19 cases will likely be reported during the week ending august 7 more,169,4421210,medical,0,0,1,0,0,0,0,0,1,0,1
2021-07-15T20:50:04Z,CDCgov,salmonella outbreak do not eat sell or serve brightfarms sunny crunch salad produced in rochelle il at least 5 of 8 ppl in this outbreak ate or bought it before getting sick investigators are working to identify if more products are making ppl sick,194,4421210,medical,1,1,1,2,0,1,1,2,2,4,-0.3333333333333333
2021-07-15T19:24:03Z,CDCgov,since early 2020 public health and frontline workers have faced the covid19 pandemic with hard work and dedication  this new supplement by looks at the response to date and considers what can be learned for the future,69,4421210,medical,0,0,1,1,1,0,0,0,2,1,0.3333333333333333
2021-07-15T15:16:09Z,CDCgov,did you know theres currently a shortage of blood donations from african american donors  blood donations from this group can help people with sickle cell disease stay healthy watch and share this video to learn more also available in asl,45,4421210,medical,1,1,2,2,3,2,0,1,3,2,0.2
2021-07-15T15:00:01Z,CDCgov,getting a covid19 vaccine is safe easy and free there are several ways to find a vaccination provider near you   🏥 check with your pharmacy or doctors office 📱 text your zip code to 438829 📞 call 18002320233  you can also visit,119,4421210,medical,1,1,0,0,0,0,0,0,3,1,0.5
2021-07-14T21:00:24Z,CDCgov,covid19 cases are going up in over half of us states and territories the 7day average of daily new cases is 24141 up 659 from the week before get vaccinated as soon as you can to protect yourself and your community more,1213,4421210,medical,0,0,1,0,0,0,0,0,2,0,1
2021-07-14T19:30:06Z,CDCgov,dr jani visited vietnam as part of his preventive medicine residencyfellowship where he worked on avian flu prevention detection and control now accepting applications by 831 learn how pmrf can lead to a meaningful career in publichealth,20,4421210,medical,0,0,2,0,1,0,0,0,5,2,0.42857142857142855
2021-07-14T18:42:01Z,CDCgov,🧪 covid19 science update  read the latest research on covid19 vaccine effectiveness against the delta variant myocarditis cases and more  👓 read the full update,79,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-07-14T17:50:04Z,CDCgov,the amount of informationand misinformationabout covid19 vaccines can be overwhelming   help friends and family who have questions about the vaccines by listening to their concerns without judgment and identifying the root of their concerns more,178,4421210,medical,0,0,0,0,0,0,1,0,1,0,1
2021-07-14T16:15:08Z,CDCgov,if you have questions about covid19 vaccines resources are available to help you make informed healthcare decisions  find answers from trusted sources like,82,4421210,medical,1,1,0,0,0,0,0,0,1,0,1
2021-07-14T15:35:18Z,CDCgov,breathing in droplets or mist that contain toxins from red tides in the gulf of mexico can cause your eyes to burn or make you cough and sneeze check for red tide advisories from your state or local government before visiting the ocean or coast,79,4421210,medical,0,0,0,0,1,0,1,2,1,3,-0.5
2021-07-14T15:00:00Z,CDCgov,no one wants to share a tent with ticks before camping hiking or just playing outdoors make preventing tick bites with insect repellent part of your plans,47,4421210,medical,1,1,1,0,1,1,0,1,1,1,0
2021-07-13T20:30:05Z,CDCgov,cdc issues new awards for innovative research into the use of genomic sequencing to investigate the evolution and spread of the sarscov2 virus in communities and populations spheres covid19,66,4421210,medical,0,0,0,0,0,0,0,0,2,1,0.3333333333333333
2021-07-13T20:01:00Z,CDCgov,after a difficult year get peace of mind get vaccinated as soon as you can and return to the things you love with people you love  covid19 vaccines are safe and effective in people ages 12 and older more,89,4421210,medical,4,3,1,0,1,0,0,0,5,0,1
2021-07-13T18:35:03Z,CDCgov,its hot outside know the signs of heatrelated illness to stay safe this summer if youre sweating feeling nausea or dizziness move to a cool place loosen your clothing and sip water,104,4421210,medical,2,2,1,2,2,2,1,2,3,4,-0.14285714285714285
2021-07-13T18:00:16Z,CDCgov,cdc recommends that children stay on track with wellchild checkups and routine vaccinations call your doctors office today to make sure your child is up to date,66,4421210,medical,1,1,2,0,0,0,0,0,2,0,1
2021-07-13T17:11:05Z,CDCgov,hcps have questions about covid19 vaccines watch cdcs covid19 vaccine webinar series these brief webinars are 15 to 20 minutes and can be completed for continuing education credit,50,4421210,medical,0,2,1,0,1,0,0,0,2,0,1
2021-07-13T16:40:07Z,CDCgov,preventive medicine residencyfellowship pmrf alumni conduct a dengue outbreak investigation in puerto rico as part of their cdcfellowship pursue a career bridging medicine and publichealth the application period for pmrf is now open,18,4421210,medical,0,0,2,0,0,0,0,0,1,1,0
2021-07-12T20:30:03Z,CDCgov,as of july 12 more than 1843 million people have received at least one dose of a covid19 vaccine of those more than 1594 million are fully vaccinated once youre fully vaccinated you can do things you stopped doing because of the pandemic more,153,4421210,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-07-12T20:03:02Z,CDCgov,are you a healthcare provider seeing pregnant people or new parents stay up to date with the latest information on covid19 this toolkit includes useful resources for both you and your patients,38,4421210,medical,1,1,0,0,0,0,0,0,2,0,1
2021-07-12T19:10:02Z,CDCgov,new sign up to hear directly from cdc when sarscov2 variant classifications or definitions change  stay updated on variant information in the united states,83,4421210,medical,0,1,0,0,1,0,0,0,2,0,1
2021-07-12T17:55:00Z,CDCgov,take five 🕑 it can be a challenge to cope with changing routines and anxiety and stress but youve got this and can find a way forward  this minoritymentalhealth month find what could help with howrightnow,108,4421210,medical,0,0,1,1,2,2,0,0,1,3,-0.5
2021-07-12T16:31:02Z,CDCgov,parents keep children from getting or spreading covid19 at child care keep them home if sick if they are 2 and older and not vaccinated against covid19 they should wear a fitted mask over their mouth and nose while indoors and in crowded outdoor spaces,326,4421210,medical,1,1,1,1,0,0,1,2,1,2,-0.3333333333333333
2021-07-12T15:10:03Z,CDCgov,parents if your child has sudden onset of arm or leg weakness or loss of muscle strength these might be symptoms of acute flaccid myelitis afm afm requires immediate medical attention it is an uncommon but serious neurologic condition learn more,77,4421210,medical,1,2,3,2,2,1,1,0,5,3,0.25
2021-07-11T18:20:07Z,CDCgov,dyk traveling for more than 4 hours by car plane or bus can increase your chance of getting a blood clot learn how to protect yourself,117,4421210,medical,0,0,0,0,0,0,1,0,4,0,1
2021-07-10T20:14:04Z,CDCgov,found an attached tick use finetipped tweezers to grasp the tick as close to the skins surface as possible pull upward with steady pressure learn more,159,4421210,medical,1,2,0,0,0,0,1,0,3,1,0.5
2021-07-10T15:00:20Z,CDCgov,hearing loss is real fireworks can reach 140 decibels and exceed 160 decibels thats like standing next to a jet taking off remember to wear earplugs or earmuffs to protect your hearing learn more fireworkssafetymonth fireworks,68,4421210,medical,1,2,1,1,3,1,0,0,5,4,0.1111111111111111
2021-07-09T20:10:12Z,CDCgov,covidnet data show that adults ages 1849 now account for more covid19associated hospitalizations than adults 65+ this is likely because younger adults have lower covid19 vaccination rates get vaccinated as soon as you can more,290,4421210,medical,0,1,0,1,0,0,0,0,0,1,-1
2021-07-09T19:54:43Z,CDCgov,flood water can contain anything from sewage and sharp objects to downed power lines stay away from flood waters whenever possible dont let kids or pets get anywhere near flood waters,70,4421210,medical,0,0,0,0,4,0,0,1,0,1,-1
2021-07-09T19:54:24Z,CDCgov,prevent carbon monoxide co poisoning if the power is out dont run a generator or any gaspowered engine inside use generators in a dry area at least 20 feet away from any window door or vent,35,4421210,medical,0,0,0,0,1,1,0,1,0,1,-1
2021-07-09T17:45:09Z,CDCgov,get ready for your return to the spotlight by getting your covid19 vaccine as soon as you can  covid19 vaccines are safe and effective and theyre the way to get back to the things we love with the people we love more,55,4421210,medical,3,2,1,0,0,0,0,0,5,0,1
2021-07-09T16:31:02Z,CDCgov,covid19 vaccination is safe and effective for adolescents and recommended for everyone age 12 years and older get your adolescent vaccinated now for protection when school starts,40,4421210,medical,1,3,0,0,0,0,0,0,2,0,1
2021-07-09T16:10:12Z,CDCgov,data from a new suggest the covid19 delta variant spreads easily in indoor sports settings and households sports participants and staff should get a covid19 vaccine and use prevention measures learn more,123,4421210,medical,0,1,1,0,0,0,0,0,3,0,1
2021-07-08T22:20:01Z,CDCgov,free ce from mmwr and medscape on the use of ebola vaccine in the united states learn who should consider the fdalicensed ebola vaccine and earn ce,10,4421210,medical,0,1,0,0,0,0,0,0,5,0,1
2021-07-08T22:15:14Z,CDCgov,what keeps me awake at night knowing preliminary data from some us states suggests 995 of covid19 deaths were in unvaccinated ppl unnecessary death unneeded suffering from being unvaccinated those deaths that pain are preventable get vaccinated,731,4421210,medical,0,0,2,3,3,1,1,2,1,3,-0.5
2021-07-08T21:00:12Z,CDCgov,as of july 5 national forecasts predict 13004000 new covid19 hospitalizations will likely be reported on august 2 more,20,4421210,medical,0,0,1,0,0,0,0,0,1,0,1
2021-07-08T20:06:12Z,CDCgov,are you a healthcare provider seeing pregnant people or new parents stay up to date with the latest information on covid19 this toolkit includes useful resources for both you and your patients,29,4421210,medical,1,1,0,0,0,0,0,0,2,0,1
2021-07-08T18:42:02Z,CDCgov,toxins from harmful algae or cyanobacteria also called bluegreen algae can make people sick if they swallow touch or breathe in droplets from contaminated water contact a healthcare provider or local poison center if you get sick after going in water,73,4421210,medical,0,1,0,5,3,2,0,5,2,5,-0.42857142857142855
2021-07-08T17:10:03Z,CDCgov,new finds that patients who have had covid19 might experience continued poor health and need additional support and physical and mental health rehabilitation services learn more,48,4421210,medical,0,0,1,0,0,0,0,0,2,0,1
2021-07-08T15:08:03Z,CDCgov,help protect your children by making sure theyre caught up on routine vaccinations talk to your doctor or nurse today,53,4421210,medical,0,3,0,0,0,0,0,0,5,0,1
2021-07-07T20:30:05Z,CDCgov,during an emergency bottled water is the safest choice for drinking and all other uses,44,4421210,medical,0,0,0,1,1,0,1,0,1,2,-0.3333333333333333
2021-07-07T19:02:02Z,CDCgov,🧪covid19 science update  read the latest research on how covid19 has reduced life expectancy especially among older people and some racial and ethnic minority groups plus new findings on covid19 vaccine booster doses and more  👓read the full update,42,4421210,medical,0,0,1,0,0,0,0,0,1,1,0
2021-07-07T18:55:08Z,CDCgov,all people deserve a fair opportunity to be as healthy as possible including having protection against covid19 get a covid19 vaccine as soon as you can more,59,4421210,medical,0,1,2,0,0,1,0,0,6,0,1
2021-07-07T18:10:04Z,CDCgov,can your servicedog enter the us starting july 14th there are new restrictions for all dogs entering the us from highrisk rabies countries know before you go,43,4421210,medical,0,0,0,0,0,0,0,0,0,1,-1
2021-07-06T20:00:11Z,CDCgov,as of july 6 2021 more than 182 million people have received at least one dose of a covid19 vaccine of those more than 157 million are fully vaccinated once youre fully vaccinated you can do things you stopped doing because of the pandemic more,133,4421210,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-07-06T19:23:15Z,CDCgov,flood waters may pose risks including drowning injuries and hazards from chemicals sewage or bacteria that may be in the water  ⚠️ dont allow children to play in or near flood waters and never drive through flood waters  more safety tips,55,4421210,medical,0,0,0,1,4,0,0,2,1,3,-0.5
2021-07-06T19:23:02Z,CDCgov,if you lose power remember to keep your food at safe temperatures learn more about how to keep your food safe before during and after a power outage,88,4421210,medical,4,4,0,1,1,1,1,1,5,1,0.6666666666666666
2021-07-06T17:00:01Z,CDCgov,covid19 vaccination will help protect you from getting covid19 you may have some side effects like pain or redness where you got the shot or tiredness these are normal signs that your body is building protection and should go away within a few days,88,4421210,medical,0,0,0,2,2,1,1,0,2,3,-0.2
2021-07-06T15:10:43Z,CDCgov,in a new the advisory committee on immunization practices recommends everyone 12 and older get a covid19 vaccine the benefits of vaccination in preventing illness and death outweigh the rare risk of heart inflammation after vaccination more,169,4421210,medical,0,2,2,2,3,1,1,1,1,4,-0.6
2021-07-05T15:00:01Z,CDCgov,prepyourhealth for hurricane season during the covid19 pandemic make an emergency plan and get a covid19 vaccine for every family member over 12 as soon as you can  for more ways to keep yourself and loved ones safe,66,4421210,medical,1,1,1,2,3,0,1,0,2,3,-0.2
2021-07-03T20:00:06Z,CDCgov,in the united states more than 40 of schoolaged children and adolescents have at least one chronic health condition learn how to support students with chronic health conditions in out of school time programs,74,4421210,medical,0,2,1,2,0,0,0,0,2,2,0
2021-07-03T13:00:39Z,CDCgov,on hot days stay in airconditioned buildings as much as possible if visiting a cooling center follow these safety tips to protect yourself from covid19,36,4421210,medical,0,1,0,0,0,1,0,0,2,0,1
2021-07-02T21:02:57Z,CDCgov,listeria outbreak if you are 65 or older pregnant or have a weakened immune system reheat any brand of precooked chicken to 165°f and do not eat cold dishes with precooked chicken until we learn more,661,4421210,medical,0,1,0,0,2,0,0,0,2,2,0
2021-07-02T20:00:15Z,CDCgov,diarrhea and swimming dont mix follow cdcs steps for healthy swimming to help protect yourself and those you care about from illness at the pool,388,4421210,medical,0,0,0,1,1,0,0,0,3,1,0.5
2021-07-02T18:50:01Z,CDCgov,the us has made great progress in the fight against covid19 but more needs to be done to reach freedom from the virus as variants spread vaccines will help protect you and the people you love read more about the current state of the pandemic,49,4421210,medical,3,1,1,1,2,1,0,0,4,3,0.14285714285714285
2021-07-02T18:20:02Z,CDCgov,a cdc study shows mrna covid19 vaccines reduce risk of infection by 91 if you are vaccinated and still get covid19 there are other benefits of vaccination like fewer sick days and reduced risk of symptoms like fever or chills more,680,4421210,medical,0,0,2,1,4,0,0,1,1,4,-0.6
2021-07-02T17:00:02Z,CDCgov,get a covid19 vaccine so you and your loved ones can stay safe on your trip  whether youre flying driving or sailing cdc recommends delaying travel until you are fully vaccinated against covid19 learn more,86,4421210,medical,1,1,0,0,1,0,1,0,4,0,1
2021-07-02T16:07:03Z,CDCgov,college and grad students get fully vaccinated against covid19 before returning to campus do your part to help slow the spread on campus and in your community more,69,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-07-02T15:40:02Z,CDCgov,new study public health reports compares 2 different data sources for national covid19 surveillance and identifies actions to improve data completeness and reduce reporting burden read more here,28,4421210,medical,1,1,2,0,1,0,0,0,4,0,1
2021-07-01T20:30:05Z,CDCgov,thinking about things we are grateful for can really help in times of stress worry or grief  this independenceday find time to reflect on what youre grateful for as a way to take care of your mental health  learn more,52,4421210,medical,0,0,2,2,1,0,0,0,3,3,0
2021-07-01T17:56:02Z,CDCgov,summers here and the waters fine get vaccinated against covid19 before visiting pools and beaches if youre not fully vaccinated  stay 6 ft from people who dont live with you wear a mask indoors except in the water more healthy swimming tips,118,4421210,medical,0,1,0,0,0,0,0,0,1,1,0
2021-07-01T17:22:40Z,CDCgov,join the millions of others who are getting the covid19 vaccine for themselves their families their communities and so much more find vaccines near you at,70,4421210,medical,0,0,0,0,0,0,0,0,2,0,1
2021-07-01T17:15:04Z,CDCgov,immunity takes time but not too much time youre considered fully vaccinated 2 weeks after getting your final dose of a covid19 vaccine learn more at wecandothis,88,4421210,medical,0,0,2,0,0,0,0,0,2,0,1
2021-07-01T16:52:50Z,CDCgov,backyard pool owners make sure you know how to safely use pool chemicals to help keep everyone safe and healthy this summer,23,4421210,medical,1,1,0,0,0,0,0,0,4,0,1
2021-07-01T16:00:23Z,CDCgov,the more a virus spreads the more it mutates and the more variants can emerge covid19 vaccinations help stop more dangerous variants from emerging  find covid19 vaccines search text zip code to 438829 call 18002320233,63,4421210,medical,0,0,0,0,1,0,0,0,0,3,-1
2021-06-30T20:50:03Z,CDCgov,covid19 cases are going up in some parts of the country the 7day average of daily new cases is 12609 up 103 from the week before get vaccinated as soon as you can to protect yourself and your community more data,331,4421210,medical,0,0,1,0,0,0,0,0,2,0,1
2021-06-30T16:43:01Z,CDCgov,hcps take advantage of the 15minute postvaccination observation period to encourage parents to register their adolescent children for vsafe so they can report side effects from a covid19 vaccine and get reminders if a 2nd dose is needed learn more,39,4421210,medical,1,1,0,0,0,0,0,0,4,0,1
2021-06-29T21:00:07Z,CDCgov,cdcs covid data trackers county view page shows vaccination progress in the us by county new maps allow you to view the percent of the population 65+ 18+ or 12+ who received at least one dose of covid19 vaccine see the data,100,4421210,medical,1,2,1,0,0,0,0,0,4,0,1
2021-06-29T19:01:09Z,CDCgov,its hot outside know the signs of heatrelated illness to stay safe this summer if youre sweating feeling nausea or dizziness move to a cool place loosen your clothing and sip water,438,4421210,medical,2,2,1,2,2,2,1,2,3,4,-0.14285714285714285
2021-06-29T19:01:02Z,CDCgov,extremely hot weather can make you sick stay cool hydrated and informed to protect yourself and your loved ones from the dangers of extremeheat,70,4421210,medical,0,0,0,1,0,1,0,1,2,1,0.3333333333333333
2021-06-29T17:18:02Z,CDCgov,did you know children with tourette syndrome are more likely to be involved in bullying particularly as victims of bullying learn what teachers friends and children with tourettes can do to stop bullying,48,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-06-29T16:15:00Z,CDCgov,trying to start a family if youre trying to get pregnant now or would like to get pregnant in the future you can get a covid19 vaccine  theres no evidence that any vaccines including covid19 vaccines can cause fertility problems  more,76,4421210,medical,0,0,1,0,0,0,0,0,2,0,1
2021-06-29T15:10:02Z,CDCgov,new finds unequal access to fulltime inperson school during the covid19 pandemic increasing vaccination rates among teachers staff and eligible students can help get all students back to inperson school in the fall more,67,4421210,medical,0,2,0,3,2,1,0,1,1,3,-0.5
2021-06-28T21:00:12Z,CDCgov,as of june 28 2021 more than 179 million people had received at least one dose of a covid19 vaccine of those more than 153 million are fully vaccinated once youre fully vaccinated you can do things you stopped doing because of the pandemic more,125,4421210,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-06-28T20:15:02Z,CDCgov,stay healthy by making handwashing a regular part of your cooking routine washyourhands to prevent spreading germs to your food and your family,119,4421210,medical,1,2,0,0,1,0,0,0,3,0,1
2021-06-28T19:40:02Z,CDCgov,the best covid19 vaccine is any one thats available to you  dont wait for a specific brand all three currently authorized and recommended covid19 vaccines are safe and effective  learn more and get vaccinated as soon as you can,287,4421210,medical,1,2,1,0,0,0,0,0,5,1,0.6666666666666666
2021-06-28T18:10:02Z,CDCgov,healthcare providers cdcs new covid19 viral testing tool can help interpret covid19 test results and help you make decisions about sarscov2 testing and next steps  learn more,29,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-06-28T14:35:02Z,CDCgov,during a heat wave stay in airconditioned buildings as much as possible get more info from on how to stay safe during extremeheat,88,4421210,medical,1,1,0,0,0,0,0,0,1,0,1
2021-06-26T15:00:01Z,CDCgov,7080 of people with lyme disease develop an erythema migrans rash not all lyme disease rashes have a bullseye appearance though call your healthcare provider if you have a fever or rash after a tick bite gettipsstopticks,42,4421210,medical,0,0,1,2,3,2,0,4,1,5,-0.6666666666666666
2021-06-25T21:08:54Z,CDCgov,salmonella outbreak do not eat sell or serve recalled frozen cooked shrimp recalled shrimp were sold under multiple brand names 365 censea chicken of the sea cwno hannaford honest catch meijer open acres and waterfront bistro,1032,4421210,medical,1,2,0,1,2,1,1,1,3,1,0.5
2021-06-25T20:11:47Z,CDCgov,true experts do not yet know how long you are protected from getting sick again after recovering from covid19 get your covid19 vaccine as soon as you can learn more,172,4421210,medical,1,2,0,1,0,0,0,1,3,1,0.5
2021-06-25T19:40:02Z,CDCgov,most people get both covid19 vaccine doses from the same location but you dont have to you can get your second shot in a different facility or state  bring your vaccination card to your second appointment so you get the correct shot more,89,4421210,medical,0,0,0,2,2,2,2,0,1,2,-0.3333333333333333
2021-06-25T17:51:02Z,CDCgov,getting a new puppy be informed before you adopt dogs from highrisk countries for rabies cant enter the united states,28,4421210,medical,0,2,1,0,0,0,0,0,2,1,0.3333333333333333
2021-06-25T16:20:07Z,CDCgov,are you a mosquitocontrol expert working to control mosquitoes in your community check out resources nationalmosquitoweek,31,4421210,medical,1,2,0,0,0,0,0,0,3,0,1
2021-06-25T15:12:00Z,CDCgov,if you or someone you know is struggling with thoughts of selfharm or suicide help is available contact the lifeline where help is free confidential and available 247 or use their online lifeline crisis chat,35,4421210,medical,0,1,0,1,1,1,0,0,1,2,-0.3333333333333333
2021-06-25T15:12:00Z,CDCgov,new finds 53 of surveyed state tribal territorial and local public health department workers who worked during the covid19 pandemic reported mentalhealth symptoms of depression anxiety or ptsd more,48,4421210,medical,0,0,2,3,2,1,0,0,1,3,-0.5
2021-06-24T20:26:16Z,CDCgov,salmonella outbreak 474 people sick in 46 states from contact with backyard poultry like chickens and ducks onethird of sick people are children younger than 5 years take steps to keep your family healthy around your flock,165,4421210,medical,0,0,0,2,0,0,0,2,2,2,0
2021-06-24T19:30:09Z,CDCgov,covid19 vaccines are effective at keeping you from getting covid19 if you are fully vaccinated you can resume activities that you did prior to the pandemic if you have questions about the vaccines check out the covid19 vaccine faq page,104,4421210,medical,0,1,0,1,1,0,0,0,2,1,0.3333333333333333
2021-06-24T17:56:02Z,CDCgov,need a covid19 test cdcs new covid19 viral testing tool can help you ✔️ know what kind of test you need ✔️ understand next steps based on your test result learn more,45,4421210,medical,0,0,1,0,0,0,0,0,1,0,1
2021-06-24T17:35:51Z,CDCgov,to put this into perspective if we vaccinate 1 million 1217 year olds we could see 3040 mild cases of myocarditis in this same 1 million through vaccination we avoid 8000 cases of covid19 200 hospitalizations 50 icu stays and 1 death the benefits far outweigh the risks,1361,4421210,medical,0,0,1,1,2,1,1,1,0,2,-1
2021-06-24T16:30:08Z,CDCgov,if youre fully vaccinated and have been exposed to someone with known or suspected covid19 you dont need to get tested or quarantine as long as you dont develop symptoms   more guidance for fully vaccinated people,402,4421210,medical,0,1,1,0,1,0,0,0,2,1,0.3333333333333333
2021-06-24T15:45:00Z,CDCgov,parents 3 things about vsafe 1️⃣ vsafe helps you report side effects from a covid19 vaccine and sends reminders if a 2nd dose is needed 2️⃣ you can enroll your children age 12 and up from your smartphone 3️⃣ one vsafe registration is needed for each child,42,4421210,medical,1,1,2,0,0,0,0,0,2,0,1
2021-06-24T15:01:03Z,CDCgov,national hiv testing day is june 27  national hiv testing day is a day to raise awareness about the importance of hiv testing join us as we work to stophivtogether,78,4421210,medical,0,0,1,0,0,0,0,0,2,0,1
2021-06-24T14:10:45Z,CDCgov,icymi vaccination variants and where we are with covid19 and i covered it all during this weeks mihealthsummit conversation listen to our discussion here,30,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-06-23T19:23:00Z,CDCgov,get a covid19 vaccine as soon as you can its a way to show love to your neighbors and community and bring us all one step closer to returning to our way of life more,85,4421210,medical,1,0,0,0,0,0,0,0,3,0,1
2021-06-23T18:40:01Z,CDCgov,🧪 covid19 science update  read the latest covid19 research on vaccine effectiveness in organ transplant recipients cancer patients and more  👓 read the full update,36,4421210,medical,1,0,1,1,1,1,0,1,1,1,0
2021-06-23T18:18:05Z,CDCgov,the covid19 vaccine is here to help us its here to save lives clinical pharmacist chichi ilonzo momah considers it an honor to vaccinate patients at her pharmacy and encourages everyone to get immunized to stop the spread of the virus learn more at,49,4421210,medical,1,2,0,0,0,0,0,0,4,1,0.6
2021-06-23T16:35:05Z,CDCgov,youre invited to motivate to vaccinate national month of action for covid19 vaccinations a webinar on thursday june 24 at 100pm et register here,48,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-06-23T16:00:26Z,CDCgov,in the late 80s the cdc was able to help directly fund communitybased organizations to combat aids for the first time bringing much needed resources to minority communities dr helene gayle shared that story in the early years of aids,24,4421210,medical,1,1,1,1,1,1,0,0,1,3,-0.5
2021-06-23T15:01:04Z,CDCgov,before your kids head off to camp or summer programs cdc recommends they get caught up on all their routine childhood vaccinations call your doctors office today to schedule an appointment callyourpediatrician parentingtips,47,4421210,medical,1,1,0,0,0,0,0,0,2,0,1
2021-06-22T20:00:20Z,CDCgov,join cdc for a webinar motivate to vaccinate national month of action for covid19 vaccinations on thursday june 24 at 100 pm et  register here,53,4421210,medical,0,0,0,0,0,0,0,0,2,0,1
2021-06-22T19:15:00Z,CDCgov,covid19 vaccination will help protect you from getting covid19 you may have some side effects like pain or redness where you got the shot or tiredness these are normal signs that your body is building protection and should go away within a few days,112,4421210,medical,0,0,0,2,2,1,1,0,2,3,-0.2
2021-06-22T18:27:04Z,CDCgov,questions about covid19 vaccines we have answers  visit cdcs covid19 vaccine faq page for accurate and easytofind information,68,4421210,medical,0,1,0,0,0,0,0,0,4,0,1
2021-06-22T17:16:49Z,CDCgov,what are you looking forward to this summer together we can move forward we can make new memories we can make it happen together with the covid19 vaccine find vaccines near you at,56,4421210,medical,0,0,1,0,0,0,0,0,3,0,1
2021-06-22T16:15:05Z,CDCgov,explore cdcs data on pregnant women with covid19 and their infants cdcs covid data tracker presents data from state and local health departments on trimester of infection type of delivery and more see the data,46,4421210,medical,0,0,2,0,1,0,0,0,1,1,0
2021-06-22T14:24:30Z,CDCgov,join  and us on 629 at 3 pm et for strategies lessons learned and continuing barriers as we work towards covid19 shots for all people with disabilities by the ada register here,21,4421210,medical,0,0,0,0,0,0,0,0,1,0,1
2021-06-21T21:00:12Z,CDCgov,as of june 21 2021 more than 1773 million people had received at least one dose of a covid19 vaccine of those more than 150 million are fully vaccinated if youre fully vaccinated you can do things you stopped doing because of the pandemic more,136,4421210,medical,0,0,0,1,1,0,0,0,2,1,0.3333333333333333
2021-06-21T20:16:01Z,CDCgov,cdc and award $200 million for disease intervention specialist workforce funding awarded to 59 jurisdictions as part of the $113 billion investment over the next five years as part of the american rescue plan act of 2021 read full statement,36,4421210,medical,2,4,3,2,1,1,2,1,4,2,0.3333333333333333
2021-06-21T17:24:19Z,CDCgov,youve made vaccine plans now its time for travel plans heres what you need to know about traveling vaccinated or unvaccinated learn more about precautions you need to take when traveling at,70,4421210,medical,0,0,1,0,0,0,0,0,4,0,1
